Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
20488,2017,Sweden,"Recreation, culture and religion",6738.325,1.24549
20489,2017,Sweden,"General economic, commercial and labour affairs",5852.593,1.08177
20490,2017,Sweden,Other industries,224.24,0.04145
20491,2017,Sweden,RandD Economic affairs,455.616,0.08421
20492,2017,Sweden,Economic affairs n.e.c.,29.478,0.00545
20493,2017,"Switzerland, Liechtenstein",Total function,234327.432,32.95963
20494,2017,"Switzerland, Liechtenstein","Agriculture, forestry, fishing and hunting",4782.634,0.67271
20495,2017,"Switzerland, Liechtenstein","Mining, manufacturing and construction",0.0,0.0
20496,2017,"Switzerland, Liechtenstein",Transport,17545.482,2.46788
20497,2017,"Switzerland, Liechtenstein",Communication,57.581,0.0081
20498,2017,"Switzerland, Liechtenstein",Fuel and energy,2043.269,0.2874
20499,2017,"Switzerland, Liechtenstein",Environment protection,4103.091,0.57713
20500,2017,"Switzerland, Liechtenstein",Housing and community amenities,1280.137,0.18006
20501,2017,"Switzerland, Liechtenstein",Health,14679.813,2.06481
20502,2017,"Switzerland, Liechtenstein",Education,38219.223,5.37577
20503,2017,"Switzerland, Liechtenstein",Social protection,92849.227,13.05983
20504,2017,"Switzerland, Liechtenstein",General public services,31980.193,4.49822
20505,2017,"Switzerland, Liechtenstein",Defence,5585.342,0.78561
20506,2017,"Switzerland, Liechtenstein",Public order and safety,11511.471,1.61916
20507,2017,"Switzerland, Liechtenstein","Recreation, culture and religion",7152.29,1.00601
20508,2017,"Switzerland, Liechtenstein","General economic, commercial and labour affairs",744.324,0.10469
20509,2017,"Switzerland, Liechtenstein",Other industries,1011.951,0.14234
20510,2017,"Switzerland, Liechtenstein",RandD Economic affairs,746.396,0.10499
20511,2017,"Switzerland, Liechtenstein",Economic affairs n.e.c.,34.996,0.00492
20512,2017,Thailand,Total function,96548.858,21.15644
20513,2017,Thailand,"Agriculture, forestry, fishing and hunting",6017.623,1.31862
20514,2017,Thailand,"Mining, manufacturing and construction",251.909,0.0552
20515,2017,Thailand,Transport,6014.53,1.31794
20516,2017,Thailand,Communication,112.993,0.02476
20517,2017,Thailand,Fuel and energy,1404.948,0.30786
20518,2017,Thailand,Environment protection,175.849,0.03853
20519,2017,Thailand,Housing and community amenities,2141.295,0.46922
20520,2017,Thailand,Health,5441.987,1.19249
20521,2017,Thailand,Education,15312.018,3.35527
20522,2017,Thailand,Social protection,12901.368,2.82704
20523,2017,Thailand,General public services,32312.201,7.08047
20524,2017,Thailand,Defence,6011.672,1.31732
20525,2017,Thailand,Public order and safety,5219.888,1.14382
20526,2017,Thailand,"Recreation, culture and religion",1376.328,0.30159
20527,2017,Thailand,"General economic, commercial and labour affairs",871.532,0.19098
20528,2017,Thailand,Other industries,610.235,0.13372
20529,2017,Thailand,RandD Economic affairs,283.023,0.06202
20530,2017,Thailand,Economic affairs n.e.c.,89.373,0.01958
20531,2017,TÃ¼rkiye,Total function,289833.212,33.74122
20532,2017,TÃ¼rkiye,"Agriculture, forestry, fishing and hunting",8729.994,1.01631
20533,2017,TÃ¼rkiye,"Mining, manufacturing and construction",1823.961,0.21234
20534,2017,TÃ¼rkiye,Transport,12667.363,1.47468
20535,2017,TÃ¼rkiye,Communication,233.613,0.0272
20536,2017,TÃ¼rkiye,Fuel and energy,1032.883,0.12024
20537,2017,TÃ¼rkiye,Environment protection,3234.801,0.37658
20538,2017,TÃ¼rkiye,Housing and community amenities,11376.405,1.3244
20539,2017,TÃ¼rkiye,Health,45124.73,5.25324
20540,2017,TÃ¼rkiye,Education,31328.631,3.64715
20541,2017,TÃ¼rkiye,Social protection,85369.429,9.93837
20542,2017,TÃ¼rkiye,General public services,45633.483,5.31247
20543,2017,TÃ¼rkiye,Defence,12924.264,1.50459
20544,2017,TÃ¼rkiye,Public order and safety,17286.127,2.01238
20545,2017,TÃ¼rkiye,"Recreation, culture and religion",6831.298,0.79527
20546,2017,TÃ¼rkiye,"General economic, commercial and labour affairs",2505.991,0.29174
20547,2017,TÃ¼rkiye,Other industries,3444.306,0.40097
20548,2017,TÃ¼rkiye,RandD Economic affairs,134.506,0.01566
20549,2017,TÃ¼rkiye,Economic affairs n.e.c.,150.885,0.01757
20550,2017,Ukraine,Total function,46466.831,41.45474
20551,2017,Ukraine,"Agriculture, forestry, fishing and hunting",486.664,0.43417
20552,2017,Ukraine,"Mining, manufacturing and construction",70.276,0.0627
20553,2017,Ukraine,Transport,1672.668,1.49225
20554,2017,Ukraine,Communication,35.73,0.03188
20555,2017,Ukraine,Fuel and energy,105.886,0.09446
20556,2017,Ukraine,Environment protection,276.317,0.24651
20557,2017,Ukraine,Housing and community amenities,1045.795,0.93299
20558,2017,Ukraine,Health,3849.852,3.43459
20559,2017,Ukraine,Education,6689.425,5.96788
20560,2017,Ukraine,Social protection,17665.449,15.75999
20561,2017,Ukraine,General public services,6223.012,5.55177
20562,2017,Ukraine,Defence,2795.86,2.49429
20563,2017,Ukraine,Public order and safety,3326.936,2.96808
20564,2017,Ukraine,"Recreation, culture and religion",915.241,0.81652
20565,2017,Ukraine,"General economic, commercial and labour affairs",148.237,0.13225
20566,2017,Ukraine,Other industries,283.626,0.25303
20567,2017,Ukraine,RandD Economic affairs,53.041,0.04732
20568,2017,Ukraine,Economic affairs n.e.c.,822.782,0.73403
20569,2017,United Kingdom,Total function,1102361.267,41.08078
20570,2017,United Kingdom,"Agriculture, forestry, fishing and hunting",3105.627,0.11573
20571,2017,United Kingdom,"Mining, manufacturing and construction",351.362,0.01309
20572,2017,United Kingdom,Transport,45581.805,1.69866
20573,2017,United Kingdom,Communication,320.473,0.01194
20574,2017,United Kingdom,Fuel and energy,8104.49,0.30202
20575,2017,United Kingdom,Environment protection,19223.228,0.71638
20576,2017,United Kingdom,Housing and community amenities,18111.226,0.67494
20577,2017,United Kingdom,Health,198469.276,7.39619
20578,2017,United Kingdom,Education,135385.015,5.04528
20579,2017,United Kingdom,Social protection,402156.213,14.98682
20580,2017,United Kingdom,General public services,127812.072,4.76307
20581,2017,United Kingdom,Defence,49993.778,1.86308
20582,2017,United Kingdom,Public order and safety,48445.469,1.80538
20583,2017,United Kingdom,"Recreation, culture and religion",17254.057,0.64299
20584,2017,United Kingdom,"General economic, commercial and labour affairs",14508.801,0.54069
20585,2017,United Kingdom,Other industries,275.427,0.01026
20586,2017,United Kingdom,RandD Economic affairs,13274.53,0.49469
20587,2017,United States of America,Total function,7412758.17,37.85731
20588,2017,United States of America,Environment protection,0.0,0.0
20589,2017,United States of America,Housing and community amenities,109242.96,0.55791
20590,2017,United States of America,Health,1823545.65,9.31294
20591,2017,United States of America,Education,1177825.4,6.01521
20592,2017,United States of America,Social protection,1483874.51,7.57822
20593,2017,United States of America,General public services,1096996.56,5.60241
20594,2017,United States of America,Defence,616152.02,3.14672
20595,2017,United States of America,Public order and safety,385381.27,1.96816
20596,2017,United States of America,"Recreation, culture and religion",53564.23,0.27356
20597,2017,Uzbekistan,Total function,11398.78,18.36104
20598,2017,Uzbekistan,Environment protection,20.222,0.03257
20599,2017,Uzbekistan,Housing and community amenities,174.922,0.28176
20600,2017,Uzbekistan,Health,1326.848,2.13727
20601,2017,Uzbekistan,Education,3156.068,5.08376
20602,2017,Uzbekistan,Social protection,3823.154,6.1583
20603,2017,Uzbekistan,General public services,793.78,1.27861
20604,2017,Uzbekistan,"Recreation, culture and religion",202.543,0.32625
20605,2017,Vanuatu,Total function,209.941,23.85564
20606,2017,Vanuatu,Environment protection,4.368,0.49638
20607,2017,Vanuatu,Housing and community amenities,1.132,0.12857
20608,2017,Vanuatu,Health,18.623,2.11619
20609,2017,Vanuatu,Education,49.202,5.59084
20610,2017,Vanuatu,Social protection,0.213,0.02424
20611,2017,Vanuatu,General public services,52.383,5.95232
20612,2017,Vanuatu,Defence,0.0,0.0
20613,2017,Vanuatu,Public order and safety,15.183,1.7252
20614,2017,Vanuatu,"Recreation, culture and religion",5.889,0.66921
20615,2018,Albania,Total function,4355.909,28.73966
20616,2018,Albania,"Agriculture, forestry, fishing and hunting",95.656,0.63113
20617,2018,Albania,"Mining, manufacturing and construction",6.861,0.04527
20618,2018,Albania,Transport,306.548,2.02256
20619,2018,Albania,Communication,0.0,0.0
20620,2018,Albania,Fuel and energy,0.885,0.00584
20621,2018,Albania,Environment protection,13.108,0.08649
20622,2018,Albania,Housing and community amenities,354.311,2.33769
20623,2018,Albania,Health,453.783,2.994
20624,2018,Albania,Education,477.874,3.15294
20625,2018,Albania,Social protection,1399.659,9.23475
20626,2018,Albania,General public services,795.193,5.24657
20627,2018,Albania,Defence,102.876,0.67876
20628,2018,Albania,Public order and safety,264.157,1.74287
20629,2018,Albania,"Recreation, culture and religion",68.355,0.45099
20630,2018,Albania,"General economic, commercial and labour affairs",9.804,0.06468
20631,2018,Albania,Other industries,3.456,0.0228
20632,2018,Albania,RandD Economic affairs,1.864,0.0123
20633,2018,Albania,Economic affairs n.e.c.,1.517,0.01001
20634,2018,Armenia,Total function,3126.579,25.09708
20635,2018,Armenia,"Agriculture, forestry, fishing and hunting",58.346,0.46834
20636,2018,Armenia,"Mining, manufacturing and construction",0.103,0.00082
20637,2018,Armenia,Transport,170.439,1.36812
20638,2018,Armenia,Communication,0.639,0.00513
20639,2018,Armenia,Fuel and energy,34.741,0.27887
20640,2018,Armenia,Environment protection,47.416,0.38061
20641,2018,Armenia,Housing and community amenities,44.98,0.36106
20642,2018,Armenia,Health,170.177,1.36601
20643,2018,Armenia,Education,281.034,2.25586
20644,2018,Armenia,Social protection,861.955,6.91892
20645,2018,Armenia,General public services,626.053,5.02533
20646,2018,Armenia,Defence,493.818,3.96388
20647,2018,Armenia,Public order and safety,254.924,2.04627
20648,2018,Armenia,"Recreation, culture and religion",75.367,0.60497
20649,2018,Armenia,"General economic, commercial and labour affairs",8.919,0.07159
20650,2018,Armenia,Other industries,0.685,0.0055
20651,2018,Armenia,RandD Economic affairs,1.34,0.01076
20652,2018,Australia,Total function,565556.732,38.88539
20653,2018,Australia,"Agriculture, forestry, fishing and hunting",3537.774,0.24324
20654,2018,Australia,"Mining, manufacturing and construction",2684.524,0.18458
20655,2018,Australia,Transport,46033.653,3.16509
20656,2018,Australia,Communication,318.288,0.02188
20657,2018,Australia,Fuel and energy,7137.562,0.49075
20658,2018,Australia,Environment protection,13173.819,0.90578
20659,2018,Australia,Housing and community amenities,8897.11,0.61173
20660,2018,Australia,Health,108474.06,7.45824
20661,2018,Australia,Education,86086.338,5.91895
20662,2018,Australia,Social protection,142450.142,9.79429
20663,2018,Australia,General public services,59282.935,4.07605
20664,2018,Australia,Defence,33567.388,2.30796
20665,2018,Australia,Public order and safety,29283.207,2.01339
20666,2018,Australia,"Recreation, culture and religion",13733.438,0.94426
20667,2018,Australia,"General economic, commercial and labour affairs",5897.287,0.40547
20668,2018,Australia,Other industries,1421.087,0.09771
20669,2018,Australia,RandD Economic affairs,552.894,0.03801
20670,2018,Australia,Economic affairs n.e.c.,3023.732,0.2079
20671,2018,Austria,Total function,221842.978,48.75764
20672,2018,Austria,"Agriculture, forestry, fishing and hunting",1561.883,0.34328
20673,2018,Austria,"Mining, manufacturing and construction",44.676,0.00982
20674,2018,Austria,Transport,12905.53,2.83644
20675,2018,Austria,Communication,297.553,0.0654
20676,2018,Austria,Fuel and energy,81.899,0.018
20677,2018,Austria,Environment protection,1696.028,0.37276
20678,2018,Austria,Housing and community amenities,1482.452,0.32582
20679,2018,Austria,Health,37519.126,8.24612
20680,2018,Austria,Education,21741.573,4.77846
20681,2018,Austria,Social protection,91775.837,20.1709
20682,2018,Austria,General public services,26894.054,5.9109
20683,2018,Austria,Defence,2645.586,0.58146
20684,2018,Austria,Public order and safety,6172.07,1.35653
20685,2018,Austria,"Recreation, culture and religion",5283.331,1.16119
20686,2018,Austria,"General economic, commercial and labour affairs",6724.591,1.47796
20687,2018,Austria,Other industries,731.483,0.16077
20688,2018,Austria,RandD Economic affairs,4192.282,0.9214
20689,2018,Austria,Economic affairs n.e.c.,93.012,0.02044
20690,2018,Azerbaijan,Total function,14256.27,30.26007
20691,2018,Azerbaijan,"Agriculture, forestry, fishing and hunting",493.995,1.04854
20692,2018,Azerbaijan,"Mining, manufacturing and construction",0.0,0.0
20693,2018,Azerbaijan,Transport,178.175,0.37819
20694,2018,Azerbaijan,Communication,33.235,0.07054
20695,2018,Azerbaijan,Fuel and energy,30.0,0.06368
20696,2018,Azerbaijan,Environment protection,9.909,0.02103
20697,2018,Azerbaijan,Housing and community amenities,261.174,0.55436
20698,2018,Azerbaijan,Health,432.349,0.91769
20699,2018,Azerbaijan,Education,1205.259,2.55826
20700,2018,Azerbaijan,Social protection,2814.349,5.97368
20701,2018,Azerbaijan,General public services,2285.655,4.85149
20702,2018,Azerbaijan,Defence,1584.043,3.36226
20703,2018,Azerbaijan,Public order and safety,891.521,1.89232
20704,2018,Azerbaijan,"Recreation, culture and religion",183.998,0.39055
20705,2018,Azerbaijan,"General economic, commercial and labour affairs",803.345,1.70516
20706,2018,Azerbaijan,Other industries,0.0,0.0
20707,2018,Azerbaijan,RandD Economic affairs,0.0,0.0
20708,2018,Azerbaijan,Economic affairs n.e.c.,3049.264,6.47231
20709,2018,Belarus,Total function,24354.095,40.56917
20710,2018,Belarus,"Agriculture, forestry, fishing and hunting",1104.812,1.8404
20711,2018,Belarus,"Mining, manufacturing and construction",480.986,0.80123
20712,2018,Belarus,Transport,365.707,0.6092
20713,2018,Belarus,Communication,21.297,0.03548
20714,2018,Belarus,Fuel and energy,308.161,0.51334
20715,2018,Belarus,Environment protection,63.126,0.10516
20716,2018,Belarus,Housing and community amenities,1351.433,2.25122
20717,2018,Belarus,Health,2829.716,4.71375
20718,2018,Belarus,Education,3230.337,5.38111
20719,2018,Belarus,Social protection,7926.181,13.20347
20720,2018,Belarus,General public services,2406.724,4.00913
20721,2018,Belarus,Defence,825.181,1.37459
20722,2018,Belarus,Public order and safety,1516.76,2.52663
20723,2018,Belarus,"Recreation, culture and religion",880.602,1.46691
20724,2018,Belarus,"General economic, commercial and labour affairs",2.728,0.00454
20725,2018,Belarus,Other industries,863.966,1.4392
20726,2018,Belarus,RandD Economic affairs,27.347,0.04556
20727,2018,Belarus,Economic affairs n.e.c.,149.031,0.24826
20728,2018,Belgium,Total function,283956.024,52.26514
20729,2018,Belgium,"Agriculture, forestry, fishing and hunting",419.711,0.07725
20730,2018,Belgium,"Mining, manufacturing and construction",49.246,0.00906
20731,2018,Belgium,Transport,15301.037,2.81632
20732,2018,Belgium,Communication,376.606,0.06932
20733,2018,Belgium,Fuel and energy,489.506,0.0901
20734,2018,Belgium,Environment protection,6982.039,1.28512
20735,2018,Belgium,Housing and community amenities,1848.784,0.34029
20736,2018,Belgium,Health,41471.107,7.6332
20737,2018,Belgium,Education,33740.697,6.21034
20738,2018,Belgium,Social protection,104692.798,19.26983
20739,2018,Belgium,General public services,38453.06,7.0777
20740,2018,Belgium,Defence,4111.139,0.7567
20741,2018,Belgium,Public order and safety,9407.011,1.73146
20742,2018,Belgium,"Recreation, culture and religion",7071.792,1.30164
20743,2018,Belgium,"General economic, commercial and labour affairs",17462.892,3.21423
20744,2018,Belgium,Other industries,642.321,0.11823
20745,2018,Belgium,RandD Economic affairs,1391.283,0.25608
20746,2018,Belgium,Economic affairs n.e.c.,44.758,0.00824
20747,2018,Brazil,Total function,770782.87,40.20916
20748,2018,Brazil,"Agriculture, forestry, fishing and hunting",9949.299,0.51902
