Unnamed: 0,Period,Location,Sector,Expenditure(million USD),GDP(%)
10476,2010,Czechia,"Agriculture, forestry, fishing and hunting",1174.139,0.5616
10477,2010,Czechia,"Mining, manufacturing and construction",87.861,0.04202
10478,2010,Czechia,Transport,9470.501,4.52982
10479,2010,Czechia,Communication,30.841,0.01475
10480,2010,Czechia,Fuel and energy,622.832,0.29791
10481,2010,Czechia,Environment protection,2066.42,0.98839
10482,2010,Czechia,Housing and community amenities,1934.104,0.9251
10483,2010,Czechia,Health,16180.016,7.73904
10484,2010,Czechia,Education,9639.784,4.61079
10485,2010,Czechia,Social protection,28198.919,13.48779
10486,2010,Czechia,General public services,9988.245,4.77747
10487,2010,Czechia,Defence,2036.365,0.97401
10488,2010,Czechia,Public order and safety,4056.602,1.94031
10489,2010,Czechia,"Recreation, culture and religion",3185.161,1.52349
10490,2010,Czechia,"General economic, commercial and labour affairs",937.782,0.44855
10491,2010,Czechia,Other industries,349.351,0.1671
10492,2010,Czechia,RandD Economic affairs,529.263,0.25315
10493,2010,Czechia,Economic affairs n.e.c.,729.02,0.3487
10494,2010,Denmark,Total function,182485.12,56.67323
10495,2010,Denmark,"Agriculture, forestry, fishing and hunting",618.946,0.19222
10496,2010,Denmark,"Mining, manufacturing and construction",28.983,0.009
10497,2010,Denmark,Transport,6605.353,2.05138
10498,2010,Denmark,Communication,99.928,0.03103
10499,2010,Denmark,Fuel and energy,625.525,0.19427
10500,2010,Denmark,Environment protection,1324.129,0.41123
10501,2010,Denmark,Housing and community amenities,823.958,0.25589
10502,2010,Denmark,Health,27530.927,8.5501
10503,2010,Denmark,Education,22963.421,7.1316
10504,2010,Denmark,Social protection,79972.44,24.83653
10505,2010,Denmark,General public services,25608.3,7.953
10506,2010,Denmark,Defence,4341.514,1.34832
10507,2010,Denmark,Public order and safety,3348.106,1.0398
10508,2010,Denmark,"Recreation, culture and religion",5724.497,1.77782
10509,2010,Denmark,"General economic, commercial and labour affairs",2445.558,0.7595
10510,2010,Denmark,Other industries,147.758,0.04589
10511,2010,Denmark,RandD Economic affairs,208.034,0.06461
10512,2010,Denmark,Economic affairs n.e.c.,67.922,0.02109
10513,2010,Egypt,Total function,70561.371,32.87576
10514,2010,Egypt,Environment protection,243.332,0.11337
10515,2010,Egypt,Housing and community amenities,3618.322,1.68584
10516,2010,Egypt,Health,3084.699,1.43721
10517,2010,Egypt,Education,7994.745,3.72489
10518,2010,Egypt,Social protection,23892.63,11.13199
10519,2010,Egypt,General public services,16909.279,7.87833
10520,2010,Egypt,Defence,4233.234,1.97234
10521,2010,Egypt,Public order and safety,3253.502,1.51586
10522,2010,Egypt,"Recreation, culture and religion",2639.657,1.22986
10523,2010,El Salvador,Total function,4862.6,26.35852
10524,2010,El Salvador,"Agriculture, forestry, fishing and hunting",69.9,0.3789
10525,2010,El Salvador,"Mining, manufacturing and construction",0.0,0.0
10526,2010,El Salvador,Transport,170.9,0.92639
10527,2010,El Salvador,Communication,9.3,0.05041
10528,2010,El Salvador,Fuel and energy,1.5,0.00813
10529,2010,El Salvador,Environment protection,36.1,0.19569
10530,2010,El Salvador,Housing and community amenities,52.0,0.28187
10531,2010,El Salvador,Health,661.1,3.5836
10532,2010,El Salvador,Education,752.3,4.07797
10533,2010,El Salvador,Social protection,981.7,5.32147
10534,2010,El Salvador,General public services,1251.1,6.78179
10535,2010,El Salvador,Defence,143.1,0.7757
10536,2010,El Salvador,Public order and safety,566.7,3.07189
10537,2010,El Salvador,"Recreation, culture and religion",31.3,0.16967
10538,2010,Estonia,Total function,7870.647,40.28974
10539,2010,Estonia,"Agriculture, forestry, fishing and hunting",132.969,0.68067
10540,2010,Estonia,"Mining, manufacturing and construction",5.568,0.0285
10541,2010,Estonia,Transport,540.627,2.76746
10542,2010,Estonia,Communication,8.219,0.04208
10543,2010,Estonia,Fuel and energy,19.488,0.09976
10544,2010,Estonia,Housing and community amenities,92.668,0.47436
10545,2010,Estonia,Health,1108.432,5.67405
10546,2010,Estonia,Education,1273.616,6.51962
10547,2010,Estonia,Social protection,2695.977,13.80067
10548,2010,Estonia,General public services,644.166,3.29748
10549,2010,Estonia,Defence,340.046,1.74069
10550,2010,Estonia,Public order and safety,426.218,2.1818
10551,2010,Estonia,"Recreation, culture and religion",429.532,2.19877
10552,2010,Estonia,"General economic, commercial and labour affairs",105.792,0.54155
10553,2010,Estonia,Other industries,27.973,0.14319
10554,2010,Estonia,RandD Economic affairs,51.836,0.26535
10555,2010,Estonia,Economic affairs n.e.c.,18.03,0.09229
10556,2010,Fiji,Total function,846.421,26.95184
10557,2010,Finland,Total function,134456.836,53.95946
10558,2010,Finland,"Agriculture, forestry, fishing and hunting",2554.656,1.02522
10559,2010,Finland,"Mining, manufacturing and construction",255.863,0.10268
10560,2010,Finland,Transport,5607.782,2.25048
10561,2010,Finland,Communication,51.703,0.02075
10562,2010,Finland,Fuel and energy,63.634,0.02554
10563,2010,Finland,Environment protection,689.373,0.27666
10564,2010,Finland,Housing and community amenities,1214.356,0.48734
10565,2010,Finland,Health,18281.633,7.33668
10566,2010,Finland,Education,16310.292,6.54556
10567,2010,Finland,Social protection,56358.867,22.61762
10568,2010,Finland,General public services,19096.949,7.66388
10569,2010,Finland,Defence,3734.544,1.49873
10570,2010,Finland,Public order and safety,3619.207,1.45244
10571,2010,Finland,"Recreation, culture and religion",3045.171,1.22207
10572,2010,Finland,"General economic, commercial and labour affairs",1865.283,0.74857
10573,2010,Finland,Other industries,14.583,0.00585
10574,2010,Finland,RandD Economic affairs,1532.528,0.61503
10575,2010,Finland,Economic affairs n.e.c.,160.412,0.06438
10576,2010,France,Total function,1504631.411,56.82203
10577,2010,France,"Agriculture, forestry, fishing and hunting",11193.026,0.4227
10578,2010,France,"Mining, manufacturing and construction",832.55,0.03144
10579,2010,France,Transport,51579.658,1.94789
10580,2010,France,Communication,1398.631,0.05282
10581,2010,France,Fuel and energy,6543.737,0.24712
10582,2010,France,Environment protection,26292.939,0.99295
10583,2010,France,Housing and community amenities,37114.764,1.40163
10584,2010,France,Health,211050.116,7.97026
10585,2010,France,Education,149262.44,5.63686
10586,2010,France,Social protection,626230.108,23.64942
10587,2010,France,General public services,183339.986,6.92379
10588,2010,France,Defence,49349.803,1.86368
10589,2010,France,Public order and safety,44514.914,1.68109
10590,2010,France,"Recreation, culture and religion",41212.554,1.55638
10591,2010,France,"General economic, commercial and labour affairs",29506.476,1.1143
10592,2010,France,Other industries,9994.578,0.37744
10593,2010,France,RandD Economic affairs,23001.184,0.86863
10594,2010,France,Economic affairs n.e.c.,2215.273,0.08366
10595,2010,Georgia,Total function,3815.879,31.16733
10596,2010,Georgia,"Agriculture, forestry, fishing and hunting",20.479,0.16727
10597,2010,Georgia,"Mining, manufacturing and construction",0.0,0.0
10598,2010,Georgia,Transport,449.353,3.67022
10599,2010,Georgia,Communication,0.0,0.0
10600,2010,Georgia,Fuel and energy,16.663,0.1361
10601,2010,Georgia,Environment protection,69.571,0.56825
10602,2010,Georgia,Housing and community amenities,305.329,2.49386
10603,2010,Georgia,Health,255.17,2.08418
10604,2010,Georgia,Education,343.256,2.80365
10605,2010,Georgia,Social protection,797.49,6.51374
10606,2010,Georgia,General public services,510.059,4.16606
10607,2010,Georgia,Defence,379.164,3.09694
10608,2010,Georgia,Public order and safety,485.709,3.96718
10609,2010,Georgia,"Recreation, culture and religion",175.107,1.43024
10610,2010,Georgia,"General economic, commercial and labour affairs",14.531,0.11869
10611,2010,Georgia,Other industries,59.416,0.4853
10612,2010,Georgia,RandD Economic affairs,4.096,0.03345
10613,2010,Germany,Total function,1636655.557,48.1886
10614,2010,Germany,"Agriculture, forestry, fishing and hunting",7744.837,0.22803
10615,2010,Germany,"Mining, manufacturing and construction",7926.46,0.23338
10616,2010,Germany,Transport,55524.991,1.63484
10617,2010,Germany,Communication,795.43,0.02342
10618,2010,Germany,Fuel and energy,5064.238,0.14911
10619,2010,Germany,Environment protection,19073.086,0.56158
10620,2010,Germany,Housing and community amenities,19824.767,0.58371
10621,2010,Germany,Health,238121.251,7.01108
10622,2010,Germany,Education,148917.753,4.38464
10623,2010,Germany,Social protection,682030.848,20.08126
10624,2010,Germany,General public services,229477.578,6.75659
10625,2010,Germany,Defence,32533.087,0.95788
10626,2010,Germany,Public order and safety,53297.787,1.56926
10627,2010,Germany,"Recreation, culture and religion",38966.79,1.14731
10628,2010,Germany,"General economic, commercial and labour affairs",74781.026,2.2018
10629,2010,Germany,Other industries,5288.284,0.1557
10630,2010,Germany,RandD Economic affairs,7471.739,0.21999
10631,2010,Germany,Economic affairs n.e.c.,9815.606,0.289
10632,2010,Greece,Total function,157349.311,53.00895
10633,2010,Greece,"Agriculture, forestry, fishing and hunting",373.852,0.12595
10634,2010,Greece,"Mining, manufacturing and construction",469.304,0.1581
10635,2010,Greece,Transport,7315.305,2.46443
10636,2010,Greece,Communication,9.28,0.00313
10637,2010,Greece,Fuel and energy,0.0,0.0
10638,2010,Greece,Environment protection,2317.353,0.78069
10639,2010,Greece,Housing and community amenities,591.27,0.19919
10640,2010,Greece,Health,20557.888,6.92569
10641,2010,Greece,Education,12302.651,4.1446
10642,2010,Greece,Social protection,56352.238,18.98434
10643,2010,Greece,General public services,36645.46,12.34538
10644,2010,Greece,Defence,8045.774,2.71052
10645,2010,Greece,Public order and safety,5350.592,1.80255
10646,2010,Greece,"Recreation, culture and religion",1936.872,0.65251
10647,2010,Greece,"General economic, commercial and labour affairs",937.282,0.31576
10648,2010,Greece,Other industries,193.555,0.06521
10649,2010,Greece,RandD Economic affairs,0.0,0.0
10650,2010,Greece,Economic affairs n.e.c.,3950.636,1.33092
10651,2010,Hungary,Total function,64518.718,48.81297
10652,2010,Hungary,"Agriculture, forestry, fishing and hunting",611.582,0.46271
10653,2010,Hungary,"Mining, manufacturing and construction",105.923,0.08014
10654,2010,Hungary,Transport,4216.209,3.18986
10655,2010,Hungary,Communication,29.484,0.02231
10656,2010,Hungary,Fuel and energy,37.784,0.02859
10657,2010,Hungary,Environment protection,763.955,0.57799
10658,2010,Hungary,Housing and community amenities,867.209,0.6561
10659,2010,Hungary,Health,6569.321,4.97016
10660,2010,Hungary,Education,7238.044,5.47609
10661,2010,Hungary,Social protection,22764.707,17.22311
10662,2010,Hungary,General public services,12297.186,9.30369
10663,2010,Hungary,Defence,1550.772,1.17327
10664,2010,Hungary,Public order and safety,2403.111,1.81812
10665,2010,Hungary,"Recreation, culture and religion",2333.482,1.76544
10666,2010,Hungary,"General economic, commercial and labour affairs",2074.937,1.56984
10667,2010,Hungary,Other industries,335.696,0.25398
10668,2010,Hungary,RandD Economic affairs,296.897,0.22462
10669,2010,Hungary,Economic affairs n.e.c.,22.419,0.01696
10670,2010,Iceland,Total function,6709.992,48.79582
10671,2010,Iceland,"Agriculture, forestry, fishing and hunting",147.421,1.07207
10672,2010,Iceland,"Mining, manufacturing and construction",0.17,0.00124
10673,2010,Iceland,Transport,334.41,2.43187
10674,2010,Iceland,Communication,5.156,0.03749
10675,2010,Iceland,Fuel and energy,20.661,0.15025
10676,2010,Iceland,Environment protection,81.979,0.59616
10677,2010,Iceland,Housing and community amenities,52.514,0.38189
10678,2010,Iceland,Health,994.196,7.2299
10679,2010,Iceland,Education,987.696,7.18264
10680,2010,Iceland,Social protection,1426.78,10.3757
10681,2010,Iceland,General public services,1617.789,11.76474
10682,2010,Iceland,Defence,6.115,0.04447
10683,2010,Iceland,Public order and safety,167.87,1.22077
10684,2010,Iceland,"Recreation, culture and religion",472.755,3.43793
10685,2010,Iceland,"General economic, commercial and labour affairs",318.37,2.31522
10686,2010,Iceland,Other industries,12.083,0.08787
10687,2010,Iceland,RandD Economic affairs,52.832,0.3842
10688,2010,Iceland,Economic affairs n.e.c.,11.196,0.08142
10689,2010,Indonesia,Total function,121006.333,16.02533
10690,2010,Indonesia,Environment protection,1665.927,0.22063
10691,2010,Indonesia,Housing and community amenities,8710.399,1.15355
10692,2010,Indonesia,Health,6180.981,0.81857
10693,2010,Indonesia,Education,21888.946,2.89884
10694,2010,Indonesia,Social protection,982.502,0.13012
10695,2010,Indonesia,General public services,67761.346,8.97389
10696,2010,Indonesia,Defence,1880.647,0.24906
10697,2010,Indonesia,Public order and safety,1963.603,0.26005
10698,2010,Indonesia,"Recreation, culture and religion",538.083,0.07126
10699,2010,Ireland,Total function,144009.685,64.95781
10700,2010,Ireland,"Agriculture, forestry, fishing and hunting",964.326,0.43497
10701,2010,Ireland,"Mining, manufacturing and construction",230.688,0.10406
10702,2010,Ireland,Transport,10100.609,4.55604
10703,2010,Ireland,Communication,88.359,0.03986
10704,2010,Ireland,Fuel and energy,255.2,0.11511
10705,2010,Ireland,Environment protection,2122.658,0.95746
10706,2010,Ireland,Housing and community amenities,2660.647,1.20013
10707,2010,Ireland,Health,16577.835,7.47769
10708,2010,Ireland,Education,10259.894,4.62788
10709,2010,Ireland,Social protection,38806.683,17.50436
10710,2010,Ireland,General public services,11516.673,5.19477
10711,2010,Ireland,Defence,789.796,0.35625
10712,2010,Ireland,Public order and safety,3716.753,1.6765
10713,2010,Ireland,"Recreation, culture and religion",1921.547,0.86674
10714,2010,Ireland,"General economic, commercial and labour affairs",42486.024,19.16398
10715,2010,Ireland,Other industries,508.121,0.2292
10716,2010,Ireland,RandD Economic affairs,737.244,0.33255
10717,2010,Ireland,Economic affairs n.e.c.,266.641,0.12027
10718,2010,Israel,Total function,96606.525,41.16966
10719,2010,Israel,Environment protection,1450.491,0.61814
10720,2010,Israel,Housing and community amenities,78.559,0.03348
10721,2010,Israel,Health,11715.43,4.99263
10722,2010,Israel,Education,15612.648,6.65346
10723,2010,Israel,Social protection,25556.731,10.89121
10724,2010,Israel,General public services,14579.258,6.21307
10725,2010,Israel,Defence,14570.884,6.2095
10726,2010,Israel,Public order and safety,3737.075,1.59258
10727,2010,Israel,"Recreation, culture and religion",3528.365,1.50364
10728,2010,Italy,Total function,1066507.241,49.97649
10729,2010,Italy,"Agriculture, forestry, fishing and hunting",7326.175,0.3433
10730,2010,Italy,"Mining, manufacturing and construction",9545.16,0.44729
10731,2010,Italy,Transport,40833.134,1.91344
10732,2010,Italy,Communication,2069.444,0.09697
10733,2010,Italy,Fuel and energy,6692.483,0.31361
10734,2010,Italy,Environment protection,17848.123,0.83636
10735,2010,Italy,Housing and community amenities,16137.949,0.75622
10736,2010,Italy,Health,157777.518,7.39345
10737,2010,Italy,Education,92847.627,4.35084
10738,2010,Italy,Social protection,420570.355,19.70791
10739,2010,Italy,General public services,191483.864,8.97293
10740,2010,Italy,Defence,29255.915,1.37093
10741,2010,Italy,Public order and safety,41134.337,1.92755
10742,2010,Italy,"Recreation, culture and religion",14237.799,0.66718
10743,2010,Italy,"General economic, commercial and labour affairs",4995.433,0.23409
10744,2010,Italy,Other industries,3781.077,0.17718
10745,2010,Italy,RandD Economic affairs,8302.035,0.38903
10746,2010,Italy,Economic affairs n.e.c.,1668.812,0.0782
10747,2010,Japan,Total function,2258574.645,39.21769
10748,2010,Japan,"Agriculture, forestry, fishing and hunting",52251.157,0.90728
10749,2010,Japan,"Mining, manufacturing and construction",15452.289,0.26831
10750,2010,Japan,Transport,74300.63,1.29015
10751,2010,Japan,Communication,3072.458,0.05335
10752,2010,Japan,Fuel and energy,7384.381,0.12822
10753,2010,Japan,Environment protection,65797.542,1.1425
10754,2010,Japan,Housing and community amenities,45186.895,0.78462
10755,2010,Japan,Health,411139.797,7.13899
